,code,item,freq,year_,seq,value_,date_
408,4690.0,15013.0,A,1988,1,12.67554,
409,4690.0,15013.0,A,1989,1,10.48849,
410,4690.0,15013.0,A,1990,1,10.77927,
411,4690.0,15013.0,A,1991,1,14.11338,
412,4690.0,15013.0,A,1992,1,16.28112,
413,4690.0,15013.0,A,1993,1,23.53392,
414,4690.0,15013.0,A,1994,1,21.26569,
415,4690.0,15013.0,A,1995,1,23.57082,
416,4690.0,15013.0,A,1996,1,27.44644,
417,4690.0,15013.0,A,1997,1,19.69243,
418,4690.0,15013.0,A,1998,1,23.71101,
419,4690.0,15013.0,A,1999,1,27.41875,
420,4690.0,15013.0,A,2000,1,41.36153,
421,4690.0,15013.0,A,2001,1,50.43158,
422,4690.0,15013.0,A,2002,1,54.28033,
423,4690.0,15013.0,A,2003,1,60.41637,
424,4690.0,15013.0,A,2004,1,76.56398,
425,4690.0,15013.0,A,2005,1,81.28137,
426,4690.0,15013.0,A,2006,1,83.50707,
427,4690.0,15013.0,A,2007,1,93.15218,
428,4690.0,15013.0,A,2008,1,89.21839,
429,4690.0,15013.0,A,2009,1,88.0134,
430,4690.0,15013.0,A,2010,1,93.32706,
431,4690.0,15013.0,A,2011,1,88.98555,
432,4690.0,15013.0,A,2012,1,76.72426,
433,4690.0,15013.0,A,2013,1,71.73802,
434,4690.0,15013.0,A,2014,1,141.77007,
435,4690.0,15013.0,A,2015,1,75.17762,
436,4690.0,15013.0,A,2016,1,75.31822,
437,4690.0,15013.0,A,2017,1,73.48246,
438,4690.0,15013.0,A,2018,1,79.76334,
439,4690.0,15013.0,A,2019,1,81.31279,
440,4690.0,15013.0,A,2020,1,86.95908,
441,4690.0,15013.0,A,2021,1,77.3695,
442,4690.0,15013.0,A,2022,1,76.50871,
443,4690.0,15013.0,A,2023,1,82.32567,
444,4799.0,15013.0,A,1980,1,11.68637,
445,4799.0,15013.0,A,1981,1,10.13137,
446,4799.0,15013.0,A,1982,1,9.14291,
447,4799.0,15013.0,A,1983,1,10.27436,
448,4799.0,15013.0,A,1984,1,10.56072,
449,4799.0,15013.0,A,1985,1,10.50702,
450,4799.0,15013.0,A,1986,1,13.0878,
451,4799.0,15013.0,A,1987,1,11.96329,
452,4799.0,15013.0,A,1988,1,14.01041,
453,4799.0,15013.0,A,1989,1,14.99523,
454,4799.0,15013.0,A,1990,1,14.26188,
455,4799.0,15013.0,A,1991,1,17.59889,
456,4799.0,15013.0,A,1992,1,20.85761,
457,4799.0,15013.0,A,1993,1,24.38262,
458,4799.0,15013.0,A,1994,1,26.85179,
459,4799.0,15013.0,A,1995,1,20.65968,
460,4799.0,15013.0,A,1996,1,38.71309,
461,4799.0,15013.0,A,1997,1,33.11234,
462,4799.0,15013.0,A,1998,1,31.75704,
463,4799.0,15013.0,A,1999,1,37.97357,
464,4799.0,15013.0,A,2000,1,51.40663,
465,4799.0,15013.0,A,2001,1,52.6437,
466,4799.0,15013.0,A,2002,1,54.18312,
467,4799.0,15013.0,A,2003,1,53.66594,
468,4799.0,15013.0,A,2004,1,40.93776,
469,4799.0,15013.0,A,2005,1,50.41062,
470,4799.0,15013.0,A,2006,1,51.32561,
471,4799.0,15013.0,A,2007,1,47.38456,
472,4799.0,15013.0,A,2008,1,44.66111,
473,4799.0,15013.0,A,2009,1,47.98363,
474,4799.0,15013.0,A,2010,1,49.4985,
475,4799.0,15013.0,A,2011,1,51.26216,
476,4799.0,15013.0,A,2012,1,46.28552,
477,4799.0,15013.0,A,2013,1,48.4957,
478,4799.0,15013.0,A,2014,1,56.50687,
479,4799.0,15013.0,A,2015,1,51.00338,
